auth.log.1,Authentication Failure,Mar 17 16:40:32 test-server-2214-dvwa sshd[63132,: Disconnecting invalid user test 112.214.204.88 port 60312: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:40:40 test-server-2214-dvwa sshd[63136,: Disconnecting invalid user user 112.214.204.88 port 37126: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:40:44 test-server-2214-dvwa sshd[63138,: Disconnecting invalid user user 112.214.204.88 port 41394: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:40:51 test-server-2214-dvwa sshd[63142,: Disconnecting invalid user ftpuser 112.214.204.88 port 46640: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:40:55 test-server-2214-dvwa sshd[63144,: Disconnecting invalid user ftpuser 112.214.204.88 port 50258: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:41:04 test-server-2214-dvwa sshd[63148,: Disconnecting invalid user test1 112.214.204.88 port 55648: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:41:07 test-server-2214-dvwa sshd[63150,: Disconnecting invalid user test1 112.214.204.88 port 60378: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:41:12 test-server-2214-dvwa sshd[63154,: Disconnecting invalid user test2 112.214.204.88 port 36534: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:41:17 test-server-2214-dvwa sshd[63156,: Disconnecting invalid user test2 112.214.204.88 port 38742: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:41:26 test-server-2214-dvwa sshd[63162,: Disconnecting authenticating user ubuntu 112.214.204.88 port 47552: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 16:41:28 test-server-2214-dvwa sshd[63164,: Disconnecting authenticating user ubuntu 112.214.204.88 port 50010: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:46:59 test-server-2214-dvwa sshd[64155,: Disconnecting authenticating user root 87.98.138.142 port 56396: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:01 test-server-2214-dvwa sshd[64157,: Disconnecting authenticating user root 87.98.138.142 port 34826: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:04 test-server-2214-dvwa sshd[64161,: Disconnecting invalid user admin 87.98.138.142 port 39614: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:06 test-server-2214-dvwa sshd[64163,: Disconnecting invalid user admin 87.98.138.142 port 41712: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:10 test-server-2214-dvwa sshd[64167,: Disconnecting invalid user oracle 87.98.138.142 port 45988: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:12 test-server-2214-dvwa sshd[64169,: Disconnecting invalid user oracle 87.98.138.142 port 48608: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:15 test-server-2214-dvwa sshd[64173,: Disconnecting invalid user usuario 87.98.138.142 port 52464: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:17 test-server-2214-dvwa sshd[64175,: Disconnecting invalid user usuario 87.98.138.142 port 54632: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:20 test-server-2214-dvwa sshd[64179,: Disconnecting invalid user test 87.98.138.142 port 59338: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:27 test-server-2214-dvwa sshd[64181,: Disconnecting invalid user test 87.98.138.142 port 33776: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:30 test-server-2214-dvwa sshd[64185,: Disconnecting invalid user user 87.98.138.142 port 43012: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:32 test-server-2214-dvwa sshd[64187,: Disconnecting invalid user user 87.98.138.142 port 46030: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:36 test-server-2214-dvwa sshd[64192,: Disconnecting invalid user ftpuser 87.98.138.142 port 50218: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:37 test-server-2214-dvwa sshd[64194,: Disconnecting invalid user ftpuser 87.98.138.142 port 52274: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:41 test-server-2214-dvwa sshd[64198,: Disconnecting invalid user test1 87.98.138.142 port 56738: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:43 test-server-2214-dvwa sshd[64200,: Disconnecting invalid user test1 87.98.138.142 port 58872: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:49 test-server-2214-dvwa sshd[64204,: Disconnecting invalid user test2 87.98.138.142 port 38616: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:51 test-server-2214-dvwa sshd[64206,: Disconnecting invalid user test2 87.98.138.142 port 40916: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:56 test-server-2214-dvwa sshd[64212,: Disconnecting authenticating user ubuntu 87.98.138.142 port 46464: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 18:47:57 test-server-2214-dvwa sshd[64214,: Disconnecting authenticating user ubuntu 87.98.138.142 port 48930: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:03 test-server-2214-dvwa sshd[64254,: Disconnecting authenticating user root 103.224.117.179 port 52865: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:06 test-server-2214-dvwa sshd[64256,: Disconnecting authenticating user root 103.224.117.179 port 52963: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:12 test-server-2214-dvwa sshd[64260,: Disconnecting invalid user admin 103.224.117.179 port 53209: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:15 test-server-2214-dvwa sshd[64262,: Disconnecting invalid user admin 103.224.117.179 port 53347: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:20 test-server-2214-dvwa sshd[64266,: Disconnecting invalid user oracle 103.224.117.179 port 53546: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:24 test-server-2214-dvwa sshd[64268,: Disconnecting invalid user oracle 103.224.117.179 port 53672: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:31 test-server-2214-dvwa sshd[64272,: Disconnecting invalid user usuario 103.224.117.179 port 53977: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:35 test-server-2214-dvwa sshd[64274,: Disconnecting invalid user usuario 103.224.117.179 port 54122: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:41 test-server-2214-dvwa sshd[64278,: Disconnecting invalid user test 103.224.117.179 port 54471: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:46 test-server-2214-dvwa sshd[64280,: Disconnecting invalid user test 103.224.117.179 port 54588: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:52 test-server-2214-dvwa sshd[64284,: Disconnecting invalid user user 103.224.117.179 port 54908: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:07:54 test-server-2214-dvwa sshd[64286,: Disconnecting invalid user user 103.224.117.179 port 55031: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:08:01 test-server-2214-dvwa sshd[64290,: Disconnecting invalid user ftpuser 103.224.117.179 port 55219: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:08:03 test-server-2214-dvwa sshd[64292,: Disconnecting invalid user ftpuser 103.224.117.179 port 55396: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:08:09 test-server-2214-dvwa sshd[64296,: Disconnecting invalid user test1 103.224.117.179 port 55628: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:08:13 test-server-2214-dvwa sshd[64298,: Disconnecting invalid user test1 103.224.117.179 port 55767: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:08:18 test-server-2214-dvwa sshd[64302,: Disconnecting invalid user test2 103.224.117.179 port 56013: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:08:21 test-server-2214-dvwa sshd[64304,: Disconnecting invalid user test2 103.224.117.179 port 56131: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:08:31 test-server-2214-dvwa sshd[64310,: Disconnecting authenticating user ubuntu 103.224.117.179 port 56495: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 17 19:08:34 test-server-2214-dvwa sshd[64312,: Disconnecting authenticating user ubuntu 103.224.117.179 port 56668: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:22 test-server-2214-dvwa sshd[66300,: Disconnecting authenticating user root 150.230.133.120 port 48776: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:25 test-server-2214-dvwa sshd[66302,: Disconnecting authenticating user root 150.230.133.120 port 48786: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:30 test-server-2214-dvwa sshd[66307,: Disconnecting invalid user admin 150.230.133.120 port 52708: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:33 test-server-2214-dvwa sshd[66309,: Disconnecting invalid user admin 150.230.133.120 port 52720: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:38 test-server-2214-dvwa sshd[66313,: Disconnecting invalid user oracle 150.230.133.120 port 52744: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:41 test-server-2214-dvwa sshd[66315,: Disconnecting invalid user oracle 150.230.133.120 port 51724: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:45 test-server-2214-dvwa sshd[66319,: Disconnecting invalid user usuario 150.230.133.120 port 51738: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:48 test-server-2214-dvwa sshd[66321,: Disconnecting invalid user usuario 150.230.133.120 port 53588: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:53 test-server-2214-dvwa sshd[66325,: Disconnecting invalid user test 150.230.133.120 port 53600: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:15:56 test-server-2214-dvwa sshd[66328,: Disconnecting invalid user test 150.230.133.120 port 53606: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:00 test-server-2214-dvwa sshd[66332,: Disconnecting invalid user user 150.230.133.120 port 51946: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:03 test-server-2214-dvwa sshd[66334,: Disconnecting invalid user user 150.230.133.120 port 51956: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:08 test-server-2214-dvwa sshd[66338,: Disconnecting invalid user ftpuser 150.230.133.120 port 51972: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:11 test-server-2214-dvwa sshd[66340,: Disconnecting invalid user ftpuser 150.230.133.120 port 55782: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:16 test-server-2214-dvwa sshd[66344,: Disconnecting invalid user test1 150.230.133.120 port 55804: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:18 test-server-2214-dvwa sshd[66346,: Disconnecting invalid user test1 150.230.133.120 port 40134: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:23 test-server-2214-dvwa sshd[66350,: Disconnecting invalid user test2 150.230.133.120 port 40160: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:26 test-server-2214-dvwa sshd[66352,: Disconnecting invalid user test2 150.230.133.120 port 40164: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:33 test-server-2214-dvwa sshd[66358,: Disconnecting authenticating user ubuntu 150.230.133.120 port 56092: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 02:16:35 test-server-2214-dvwa sshd[66360,: Disconnecting authenticating user ubuntu 150.230.133.120 port 56102: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 03:47:09 test-server-2214-dvwa sshd[67617,: Disconnecting invalid user user 112.169.151.146 port 48442: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:14 test-server-2214-dvwa sshd[70076,: Disconnecting authenticating user root 155.137.144.17 port 52110: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:16 test-server-2214-dvwa sshd[70078,: Disconnecting authenticating user root 155.137.144.17 port 52182: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:21 test-server-2214-dvwa sshd[70082,: Disconnecting invalid user admin 155.137.144.17 port 52277: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:23 test-server-2214-dvwa sshd[70084,: Disconnecting invalid user admin 155.137.144.17 port 52330: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:27 test-server-2214-dvwa sshd[70090,: Disconnecting invalid user oracle 155.137.144.17 port 52421: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:29 test-server-2214-dvwa sshd[70092,: Disconnecting invalid user oracle 155.137.144.17 port 52471: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:33 test-server-2214-dvwa sshd[70096,: Disconnecting invalid user usuario 155.137.144.17 port 52562: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:36 test-server-2214-dvwa sshd[70098,: Disconnecting invalid user usuario 155.137.144.17 port 52616: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:40 test-server-2214-dvwa sshd[70102,: Disconnecting invalid user test 155.137.144.17 port 52713: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:42 test-server-2214-dvwa sshd[70104,: Disconnecting invalid user test 155.137.144.17 port 52767: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:47 test-server-2214-dvwa sshd[70108,: Disconnecting invalid user user 155.137.144.17 port 52868: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:49 test-server-2214-dvwa sshd[70110,: Disconnecting invalid user user 155.137.144.17 port 52921: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:53 test-server-2214-dvwa sshd[70114,: Disconnecting invalid user ftpuser 155.137.144.17 port 53013: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:03:56 test-server-2214-dvwa sshd[70116,: Disconnecting invalid user ftpuser 155.137.144.17 port 53066: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:04:00 test-server-2214-dvwa sshd[70120,: Disconnecting invalid user test1 155.137.144.17 port 53174: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:04:03 test-server-2214-dvwa sshd[70122,: Disconnecting invalid user test1 155.137.144.17 port 53222: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:04:07 test-server-2214-dvwa sshd[70126,: Disconnecting invalid user test2 155.137.144.17 port 53330: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:04:09 test-server-2214-dvwa sshd[70128,: Disconnecting invalid user test2 155.137.144.17 port 53378: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:04:16 test-server-2214-dvwa sshd[70134,: Disconnecting authenticating user ubuntu 155.137.144.17 port 53505: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 10:04:18 test-server-2214-dvwa sshd[70136,: Disconnecting authenticating user ubuntu 155.137.144.17 port 53544: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:57:52 test-server-2214-dvwa sshd[71844,: Disconnecting authenticating user root 115.21.60.8 port 40632: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:57:54 test-server-2214-dvwa sshd[71846,: Disconnecting authenticating user root 115.21.60.8 port 41006: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:57:58 test-server-2214-dvwa sshd[71850,: Disconnecting invalid user admin 115.21.60.8 port 41768: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:00 test-server-2214-dvwa sshd[71852,: Disconnecting invalid user admin 115.21.60.8 port 42202: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:03 test-server-2214-dvwa sshd[71856,: Disconnecting invalid user oracle 115.21.60.8 port 43042: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:05 test-server-2214-dvwa sshd[71858,: Disconnecting invalid user oracle 115.21.60.8 port 43424: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:09 test-server-2214-dvwa sshd[71862,: Disconnecting invalid user usuario 115.21.60.8 port 44214: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:11 test-server-2214-dvwa sshd[71864,: Disconnecting invalid user usuario 115.21.60.8 port 44710: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:15 test-server-2214-dvwa sshd[71868,: Disconnecting invalid user test 115.21.60.8 port 45534: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:17 test-server-2214-dvwa sshd[71870,: Disconnecting invalid user test 115.21.60.8 port 45986: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:21 test-server-2214-dvwa sshd[71874,: Disconnecting invalid user user 115.21.60.8 port 46866: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:23 test-server-2214-dvwa sshd[71876,: Disconnecting invalid user user 115.21.60.8 port 47320: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:27 test-server-2214-dvwa sshd[71881,: Disconnecting invalid user ftpuser 115.21.60.8 port 48080: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:29 test-server-2214-dvwa sshd[71883,: Disconnecting invalid user ftpuser 115.21.60.8 port 48502: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:33 test-server-2214-dvwa sshd[71887,: Disconnecting invalid user test1 115.21.60.8 port 49332: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:35 test-server-2214-dvwa sshd[71889,: Disconnecting invalid user test1 115.21.60.8 port 49846: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:38 test-server-2214-dvwa sshd[71893,: Disconnecting invalid user test2 115.21.60.8 port 50626: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:40 test-server-2214-dvwa sshd[71895,: Disconnecting invalid user test2 115.21.60.8 port 51026: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:45 test-server-2214-dvwa sshd[71901,: Disconnecting authenticating user ubuntu 115.21.60.8 port 52122: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 15:58:47 test-server-2214-dvwa sshd[71903,: Disconnecting authenticating user ubuntu 115.21.60.8 port 52566: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:24:38 test-server-2214-dvwa sshd[72178,: Disconnecting authenticating user root 138.19.155.206 port 43723: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:24:43 test-server-2214-dvwa sshd[72180,: Disconnecting authenticating user root 138.19.155.206 port 43823: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:24:53 test-server-2214-dvwa sshd[72184,: Disconnecting invalid user admin 138.19.155.206 port 44091: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:24:57 test-server-2214-dvwa sshd[72186,: Disconnecting invalid user admin 138.19.155.206 port 44292: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:06 test-server-2214-dvwa sshd[72190,: Disconnecting invalid user oracle 138.19.155.206 port 44531: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:10 test-server-2214-dvwa sshd[72192,: Disconnecting invalid user oracle 138.19.155.206 port 44673: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:17 test-server-2214-dvwa sshd[72196,: Disconnecting invalid user usuario 138.19.155.206 port 44892: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:23 test-server-2214-dvwa sshd[72198,: Disconnecting invalid user usuario 138.19.155.206 port 45021: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:31 test-server-2214-dvwa sshd[72202,: Disconnecting invalid user test 138.19.155.206 port 45294: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:37 test-server-2214-dvwa sshd[72205,: Disconnecting invalid user test 138.19.155.206 port 45442: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:44 test-server-2214-dvwa sshd[72209,: Disconnecting invalid user user 138.19.155.206 port 45719: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:48 test-server-2214-dvwa sshd[72211,: Disconnecting invalid user user 138.19.155.206 port 41401: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:25:56 test-server-2214-dvwa sshd[72215,: Disconnecting invalid user ftpuser 138.19.155.206 port 41657: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:26:00 test-server-2214-dvwa sshd[72217,: Disconnecting invalid user ftpuser 138.19.155.206 port 41781: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:26:07 test-server-2214-dvwa sshd[72221,: Disconnecting invalid user test1 138.19.155.206 port 42001: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:26:11 test-server-2214-dvwa sshd[72223,: Disconnecting invalid user test1 138.19.155.206 port 42108: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:26:19 test-server-2214-dvwa sshd[72227,: Disconnecting invalid user test2 138.19.155.206 port 42311: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:26:24 test-server-2214-dvwa sshd[72229,: Disconnecting invalid user test2 138.19.155.206 port 42466: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:26:38 test-server-2214-dvwa sshd[72235,: Disconnecting authenticating user ubuntu 138.19.155.206 port 42916: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 18 17:26:41 test-server-2214-dvwa sshd[72237,: Disconnecting authenticating user ubuntu 138.19.155.206 port 43023: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:01:52 test-server-2214-dvwa sshd[75060,: Disconnecting authenticating user root 45.125.66.106 port 49570: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:01:54 test-server-2214-dvwa sshd[75062,: Disconnecting authenticating user root 45.125.66.106 port 51057: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:01:58 test-server-2214-dvwa sshd[75066,: Disconnecting invalid user admin 45.125.66.106 port 52685: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:00 test-server-2214-dvwa sshd[75068,: Disconnecting invalid user admin 45.125.66.106 port 53748: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:04 test-server-2214-dvwa sshd[75072,: Disconnecting invalid user oracle 45.125.66.106 port 55442: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:06 test-server-2214-dvwa sshd[75074,: Disconnecting invalid user oracle 45.125.66.106 port 56343: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:12 test-server-2214-dvwa sshd[75078,: Disconnecting invalid user usuario 45.125.66.106 port 57849: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:14 test-server-2214-dvwa sshd[75080,: Disconnecting invalid user usuario 45.125.66.106 port 59416: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:18 test-server-2214-dvwa sshd[75084,: Disconnecting invalid user test 45.125.66.106 port 60988: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:20 test-server-2214-dvwa sshd[75086,: Disconnecting invalid user test 45.125.66.106 port 61976: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:26 test-server-2214-dvwa sshd[75090,: Disconnecting invalid user user 45.125.66.106 port 63995: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:33 test-server-2214-dvwa sshd[75092,: Disconnecting invalid user user 45.125.66.106 port 65187: Too many authentication failures [preauth]
auth.log.1,Authentication Failure,Mar 19 06:02:41 test-server-2214-dvwa sshd[75096,: Disconnecting invalid user ftpuser 45.125.66.106 port 4640: Too many authentication failures [preauth]
